text,true_labels,predicted_labels,max_confidence,source_name,technique_id,technique_name
EnvyScout can Base64 encode payloads.,stealth,command-and-control|stealth,0.9249522675400941,EnvyScout,T1027.013,Encrypted/Encoded File
AADInternals can send phishing emails containing malicious links designed to collect users’ credentials.,reconnaissance,initial-access,0.9247177286666585,AADInternals,T1598.003,Spearphishing Link
Elise creates a file in AppData\Local\Microsoft\Windows\Explorer and stores all harvested data in that file.,collection,collection|stealth,0.9245924422149634,Elise,T1074.001,Local Data Staging
Indrik Spider has used PsExec to stop services prior to the execution of ransomware.,impact,execution|impact,0.9241162901287325,Indrik Spider,T1489,Service Stop
"PlugX checks if VMware tools is running in the background by searching for any process named ""vmtoolsd"".",discovery|stealth,discovery,0.9230574663925907,PlugX,T1497.001,System Checks
DarkTortilla has used `%HiddenReg%` and `%HiddenKey%` as part of its persistence via the Windows registry.,stealth,persistence,0.9228646215588091,DarkTortilla,T1564,Hide Artifacts
Kazuar uploads files from a specified directory to the C2 server.,collection,collection|exfiltration,0.9225240019442157,Kazuar,T1005,Data from Local System
KGH_SPY can collect drive information from a compromised host.,discovery,collection|discovery,0.9222787924097291,KGH_SPY,T1680,Local Storage Discovery
Some SeaDuke samples have a module to extract email from Microsoft Exchange servers using compromised credentials.,initial-access|persistence|privilege-escalation|stealth,collection|credential-access|initial-access,0.9215726816830662,SeaDuke,T1078,Valid Accounts
"Once a removable media device is inserted back into the first victim, USBStealer collects data from it that was exfiltrated from a second victim.",collection,collection|exfiltration,0.9212491654149281,USBStealer,T1025,Data from Removable Media
Troll Stealer gathers information from infected systems such as SSH information from the victim's `.ssh` directory. Troll Stealer collects information from local FileZilla installations and Microsoft Sticky Note.,collection,collection|discovery,0.9209706684257591,Troll Stealer,T1005,Data from Local System
Qilin can terminate specific services on compromised hosts.,impact,impact|persistence,0.9207017904448824,Qilin,T1489,Service Stop
"WastedLocker's custom crypter, CryptOne, leveraged the VirtualAlloc() API function to help execute the payload.",execution,execution|stealth,0.920656272728539,WastedLocker,T1106,Native API
Stuxnet can propagate via peer-to-peer communication and updates using RPC.,lateral-movement,command-and-control,0.9200502945530163,Stuxnet,T1021,Remote Services
"AADInternals can create and export various authentication certificates, including those associated with Azure AD joined/registered devices.",credential-access,credential-access|defense-impairment,0.9198579332711174,AADInternals,T1649,Steal or Forge Authentication Certificates
PureCrypter can execute a PowerShell command to self-delete.,stealth,execution|stealth,0.9197488132778494,PureCrypter,T1070.004,File Deletion
"During RedPenguin, UNC3886 used malware capaple of removing scripts after execution.",stealth,execution|stealth,0.9196494675717319,RedPenguin,T1070.004,File Deletion
AshTag can use a set sleep time to delay C2 beaconing.,stealth,discovery|stealth,0.9194509455670554,AshTag,T1678,Delay Execution
BackConfig can download and run batch files to execute commands on a compromised host.,execution,command-and-control|execution,0.9192859397989523,BackConfig,T1059.003,Windows Command Shell
Kapeka utilizes WinAPI calls to gather victim system information.,execution,discovery|execution,0.9192244506550492,Kapeka,T1106,Native API
HermeticWiper has the ability to overwrite its own file with random bites.,stealth,impact|stealth,0.9190329592325256,HermeticWiper,T1070.004,File Deletion
Gazer can execute a task to download a file.,command-and-control,command-and-control|execution,0.9189201080314885,Gazer,T1105,Ingress Tool Transfer
Akira deletes administrator accounts in victim networks prior to encryption.,impact,persistence|stealth,0.9189051350925098,Akira,T1531,Account Access Removal
Pupy can use Lazagne for harvesting credentials.,credential-access,credential-access|reconnaissance,0.9180362352009983,Pupy,T1552.001,Credentials In Files
Neoichor can use the Internet Explorer (IE) COM interface to connect and receive commands from C2.,execution,command-and-control,0.9178990623870575,Neoichor,T1559.001,Component Object Model
"For Operation Spalax, the threat actors used a variety of packers and droppers to decrypt malicious payloads.",stealth,resource-development|stealth,0.9176512581198158,Operation Spalax,T1140,Deobfuscate/Decode Files or Information
Downdelph uses search order hijacking of the Windows executable sysprep.exe to escalate privileges.,execution|stealth,privilege-escalation|stealth,0.9175070449468324,Downdelph,T1574.001,DLL
"Winnti for Linux has used a modified copy of the open-source userland rootkit Azazel, named libxselinux.so, to hide the malware's operations and network activity.",stealth,resource-development|stealth,0.9174799893203793,Winnti for Linux,T1014,Rootkit
Pillowmint has used shellcode which reads code stored in the registry keys \REGISTRY\SOFTWARE\Microsoft\DRM using the native Windows API as well as read HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces as part of its C2.,discovery,defense-impairment|persistence,0.9172660674165836,Pillowmint,T1012,Query Registry
FIN13 has used HTTP requests to chain multiple web shells and to contact actor-controlled C2 servers prior to exfiltrating stolen data.,command-and-control,command-and-control|exfiltration,0.9172181574002332,FIN13,T1071.001,Web Protocols
Koadic can scan local network for open SMB.,discovery,discovery|lateral-movement,0.9171777456267513,Koadic,T1135,Network Share Discovery
Rising Sun can send data gathered from the infected machine via HTTP POST request to the C2.,exfiltration,command-and-control|exfiltration,0.9171661345086081,Rising Sun,T1041,Exfiltration Over C2 Channel
"During C0015, the threat actors used RDP to access specific network hosts of interest.",lateral-movement,discovery|initial-access|lateral-movement,0.9170772546077198,C0015,T1021.001,Remote Desktop Protocol
LAPSUS$ has gathered user identities and credentials to gain initial access to a victim's organization; the group has also called an organization's help desk to reset a target's credentials.,reconnaissance,initial-access|persistence|reconnaissance,0.9169719960087799,LAPSUS$,T1589.001,Credentials
Turian can scan for removable media to collect data.,discovery,collection|discovery,0.9168557777534767,Turian,T1120,Peripheral Device Discovery
LAPSUS$ has added the global admin role to accounts they have created in the targeted organization's cloud instances.,persistence|privilege-escalation,persistence|privilege-escalation|stealth,0.9165897768094756,LAPSUS$,T1098.003,Additional Cloud Roles
StoneDrill has looked in the registry to find the default browser path.,discovery,defense-impairment|discovery|persistence,0.9163281622791888,StoneDrill,T1012,Query Registry
"As part of load balancing FRP can set `healthCheck.type = ""tcp""` or `healthCheck.type = ""http""` to check service status on specific hosts with TCPing or an HTTP request.",discovery,command-and-control|discovery,0.9159876107990399,FRP,T1046,Network Service Discovery
FIN6 has used encoded PowerShell commands.,stealth,execution|stealth,0.9158753337424097,FIN6,T1027.010,Command Obfuscation
ShimRat has the capability to upload collected files to a C2.,collection,collection|command-and-control|exfiltration,0.9158374292889415,ShimRat,T1005,Data from Local System
SeaDuke uses a module to execute Mimikatz with PowerShell to perform Pass the Ticket.,execution,credential-access|execution|lateral-movement,0.9154260196600852,SeaDuke,T1059.001,PowerShell
"BPFDoor uses BPF bytecode to attach a filter to a network socket to view ICMP, UDP, or TCP packets coming through ports 22 (ssh), 80 (http), and 443 (https). When BPFDoor finds a packet containing its “magic” bytes, it parses out two fields and forks itself. The parent process continues to monitor filtered traffic while the child process executes the instructions from the parsed fields.",command-and-control|persistence|stealth,command-and-control|persistence,0.914940510663766,BPFDoor,T1205.002,Socket Filters
REvil can use the Windows command line to delete volume shadow copies and disable recovery.,execution,execution|impact,0.9141324020893673,REvil,T1059.003,Windows Command Shell
Qilin can use the Splashtop remote management service (SRManager.exe) to execute the Linux ransomware binary directly on Windows systems.,command-and-control,execution,0.9137876308131081,Qilin,T1219.002,Remote Desktop Software
Winnti for Linux can encode its configuration file with single-byte XOR encoding.,stealth,command-and-control|stealth,0.913780713600533,Winnti for Linux,T1027.013,Encrypted/Encoded File
APT29 has embedded an ISO file within an HTML attachment that contained JavaScript code to initiate malware execution.,stealth,execution|stealth,0.9134805017171954,APT29,T1027.006,HTML Smuggling
"Wingbird drops a malicious file (sspisrv.dll) alongside a copy of lsass.exe, which is used to register a service that loads sspisrv.dll as a driver. The payload of the malicious driver (located in its entry-point function) is executed when loaded by lsass.exe before the spoofed service becomes unstable and crashes.",persistence|privilege-escalation,execution|stealth,0.9130873467210744,Wingbird,T1547.008,LSASS Driver
T9000 searches through connected drives for removable storage devices.,discovery,discovery|initial-access|lateral-movement,0.9129868240074249,T9000,T1120,Peripheral Device Discovery
"During C0015, the threat actors used a malicious HTA file that contained a mix of encoded HTML and JavaScript/VBScript code.",execution,execution|stealth,0.912836256960527,C0015,T1059.007,JavaScript
Penquin can execute the command code do_upload to send files to C2.,exfiltration,command-and-control|exfiltration,0.9123282602340372,Penquin,T1041,Exfiltration Over C2 Channel
